,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
277,Harland Svare,1962,32,0,0,0,0,0,2,0,0,,,,0.8012820512820513,0.7083333333333333,0.75,,,,0.33035714285714285,0.7564102564102564,0.28205128205128205,0.19871794871794868,0.16666666666666663,0.0,0.0,0.22023809523809523,1
278,Harland Svare,1971,41,1,0,0,0,0,6,4,1,,,,0.44709401709401714,0.43611111111111106,0.478888888888889,0.2115384615384615,0.15384615384615383,0.2692307692307692,0.5178571428571428,0.5377777777777778,0.5733333333333334,0.43777777777777777,0.4166666666666667,0.0,0.0,0.4107142857142857,1
279,Harry Gilmer,1965,39,0,0,0,0,8,0,0,0,,,,,,,,,,0.4821428571428571,0.4230769230769231,0.6538461538461539,0.5384615384615384,0.5,0.0,0.0,0.3928571428571429,0
280,Harry Mehre,1923,22,0,1,0,0,0,0,0,0,,,,,,,,,,0.25,1.0,0.4014705882352941,1.0,0.34705882352941175,,,0.3333333333333333,0
281,Harry Robb,1925,28,0,0,0,1,0,0,0,0,,,,,,,,,,0.9583333333333334,1.0,1.0,1.0,1.0,,,0.3,0
282,Harvey Johnson,1968,49,0,0,0,0,2,0,0,0,,,,,,,,,,0.48214285714285715,0.375,0.625,0.625,0.75,0.5,0.0,0.125,1
283,Herb Dell,1922,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.20555555555555555,1.0,0.15192307692307694,1.0,0.1384615384615384,,,0.0,0
284,Herb Joesting,1929,24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.1,0
285,Herb Kopf,1944,49,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,0.275,1
286,Herb Sies,1923,30,0,0,0,0,0,0,0,0,,,,,,,,,,0.6428571428571429,1.0,0.875,1.0,0.7823529411764706,,,0.4375,0
287,Herm Edwards,2001,47,0,0,0,0,9,0,0,0,,,,,,,,,,0.53125,0.65,0.45,0.4,0.375,0.0,0.0,0.59375,2
288,Herm Edwards,2006,52,1,0,0,0,9,0,5,0,,,,,,,0.3696774193548388,0.5008602150537633,0.7225806451612903,0.53125,0.5483870967741935,0.7258064516129032,0.935483870967742,0.5,0.0,0.0,0.40625,1
289,Herman Ball,1949,39,0,0,0,0,0,0,0,0,,,,,,,,,,0.45833333333333337,0.2777777777777778,0.4444444444444445,0.7222222222222222,0.5,0.0,0.0,0.225,1
290,Hinkey Haines,1931,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.475,1.0,0.5181818181818182,1.0,0.5227272727272727,,,0.25,0
291,Hoge Workman,1931,32,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,0.2,0
292,Homer Rice,1978,51,0,1,0,4,0,0,0,0,,,,,,,,,,0.6428571428571428,0.7777777777777778,0.6481481481481481,0.5740740740740742,0.6666666666666667,0.0,0.0,0.3068181818181818,0
293,Howard Schnellenberger,1973,39,0,0,5,0,4,3,0,0,0.8133333333333334,0.8266666666666667,0.8533333333333334,,,,,,,0.5357142857142857,0.74,0.6599999999999999,0.6399999999999999,0.625,0.5,0.5,0.14285714285714285,0
294,Hubert Wiggs,1922,29,0,0,0,0,0,0,0,0,,,,,,,,,,0.0,1.0,0.25,1.0,0.15000000000000002,,,0.25,0
295,Hue Jackson,2011,46,0,5,5,0,7,3,0,0,0.43010752688172044,0.4193548387096775,0.6559139784946236,,,,,,,0.40625,0.2741935483870968,0.3225806451612903,0.3870967741935484,0.33333333333333337,0.0,0.0,0.5,0
296,Hue Jackson,2016,51,1,5,5,0,9,5,1,1,0.4774193548387096,0.5225806451612904,0.6451612903225807,,,,0.4516129032258065,0.29032258064516125,0.32258064516129037,0.3125,0.43548387096774194,0.11290322580645162,0.16129032258064518,0.0,0.0,0.0,0.03125,-1
297,Hugh Campbell,1984,43,0,0,0,7,0,0,0,0,,,,,,,,,,0.11805555555555555,0.09259259259259262,0.018518518518518545,0.09259259259259262,0.0,0.0,0.0,0.2723214285714286,0
298,Hugh Devore,1953,43,0,4,0,12,0,0,0,0,,,,,,,,,,0.375,0.09090909090909088,0.27272727272727276,0.36363636363636365,0.3,0.0,0.0,0.0,0
299,Hugh Devore,1956,46,1,4,0,14,0,0,1,1,,,,,,,0.2727272727272727,0.18181818181818177,0.4545454545454546,0.5,0.3181818181818182,0.5909090909090908,0.8636363636363635,0.6000000000000001,0.0,0.0,0.3125,0
300,Hugh Taylor,1965,42,0,0,0,2,4,1,0,0,1.0,1.0,1.0,,,,,,,0.3571428571428571,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.16666666666666669,0.0,0.0,0.2857142857142857,0
301,Hugo Bezdek,1937,54,0,0,0,22,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.045454545454545456,0
302,Hunk Anderson,1942,44,0,3,0,8,3,0,0,0,,,,,,,,,,0.8181818181818181,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.5,0.925,1
303,J.D. Roberts,1970,38,0,0,0,0,2,0,0,0,,,,,,,,,,0.3392857142857143,0.4,0.26666666666666666,0.2666666666666667,0.33333333333333337,0.0,0.0,0.25,1
304,Jack Chevigny,1932,26,0,0,0,0,0,0,0,0,,,,,,,,,,0.5085470085470085,1.0,0.5277777777777778,1.0,0.5333333333333334,0.0,0.0,0.3,0
305,Jack Christiansen,1963,35,0,0,0,0,4,0,0,0,,,,,,,,,,0.4821428571428571,0.23076923076923078,0.6538461538461539,0.5769230769230769,0.33333333333333337,0.0,0.0,0.23376623376623376,2
306,Jack Del Rio,2003,40,0,0,0,0,5,1,0,0,,,,0.967741935483871,0.8709677419354839,0.8064516129032258,,,,0.375,0.6521505376344086,0.5091397849462366,0.3123655913978495,0.26666666666666666,0.0,0.0,0.4375,3
307,Jack Del Rio,2015,52,1,0,0,0,5,4,9,1,,,,0.8225806451612904,0.6532258064516129,0.6048387096774193,0.5197132616487454,0.46236559139784944,0.5376344086021505,0.21875,0.08064516129032256,0.04838709677419356,0.16129032258064518,0.0,0.0,0.0,0.59375,1
308,Jack Depler,1929,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5208333333333334,0
309,Jack Depler,1930,31,1,0,0,0,0,0,1,0,,,,,,,1.0,0.36363636363636365,1.0,,,,,,,,0.3839285714285714,0
310,Jack Faulkner,1962,36,0,0,0,0,7,0,0,0,,,,,,,,,,0.26785714285714285,0.07142857142857145,0.07142857142857145,0.14285714285714285,0.16666666666666669,0.0,0.0,0.3392857142857143,1
311,Jack Fish,1930,38,0,0,0,0,0,0,0,0,,,,,,,,,,0.4166666666666667,1.0,0.36363636363636365,1.0,0.36363636363636365,,,0.16666666666666666,0
312,Jack Forsyth,1920,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5181818181818182,0
313,Jack Hegarty,1921,33,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,0.3333333333333333,0
314,Jack Heldt,1926,26,0,0,0,1,0,0,0,0,,,,,,,,,,0.25,1.0,0.4024767801857585,1.0,0.34055727554179566,,,0.14285714285714285,0
315,Jack Keogh,1926,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.3,0
316,Jack Meagher,1946,52,0,0,0,22,0,0,0,0,,,,,,,,,,,,,,,,,0.16666666666666666,0
317,Jack Pardee,1975,39,0,0,0,0,0,0,0,0,,,,,,,,,,0.25,0.22000000000000003,0.09999999999999998,0.2,0.0,0.0,0.0,0.39285714285714285,1
318,Jack Pardee,1978,42,1,0,0,0,0,0,3,0,,,,,,,0.422716049382716,0.334320987654321,0.5604938271604939,0.6785714285714286,0.6296296296296297,0.5925925925925926,0.40740740740740744,0.75,0.5,0.0,0.5625,1
319,Jack Pardee,1990,54,2,0,0,3,0,1,6,1,,,,0.03703703703703709,0.07407407407407407,0.6296296296296297,0.43358024691358027,0.46345679012345675,0.6320987654320988,0.59375,0.6666666666666667,0.5555555555555556,0.6481481481481481,0.5,1.0,0.5,0.625,2
320,Jack Patera,1976,43,0,0,0,0,13,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.25,2
321,Jap Douds,1933,28,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.36363636363636365,0
322,Jason Garrett,2010,44,0,0,0,0,2,4,0,0,0.8306451612903225,0.7016129032258065,0.532258064516129,,,,,,,0.625,0.33870967741935487,0.596774193548387,0.8870967741935484,0.6666666666666667,0.5,0.5,0.5625,3
323,Jay Gruden,2014,47,0,0,0,0,0,3,0,0,0.4731182795698925,0.6451612903225806,0.4838709677419355,,,,,,,0.40625,0.5806451612903226,0.3548387096774194,0.6451612903225807,0.5,0.5,0.0,0.40625,2
324,Jeff Fisher,1994,36,0,0,0,0,5,3,0,0,,,,0.5061728395061729,0.49382716049382713,0.48148148148148145,,,,0.6875,0.35185185185185186,0.8518518518518519,0.9444444444444444,0.8333333333333334,1.0,0.0,0.3020833333333333,3
325,Jeff Fisher,2012,54,1,0,0,0,5,3,17,0,,,,0.5061728395061729,0.49382716049382713,0.48148148148148145,0.47930428629244304,0.5297539507707668,0.5472589975305412,0.28125,0.5,0.2096774193548387,0.16129032258064518,0.33333333333333337,0.0,0.0,0.453125,2
326,Jerry Burns,1986,59,0,2,4,5,2,18,0,0,0.49456790123456795,0.5717695473251029,0.6064197530864197,,,,,,,0.3125,0.2222222222222222,0.2222222222222222,0.14814814814814814,0.25,0.0,0.0,0.5479166666666666,2
327,Jerry Glanville,1986,45,0,6,1,0,5,6,0,0,,,,0.27777777777777785,0.30246913580246915,0.5061728395061728,,,,0.25,0.37037037037037035,0.1111111111111111,0.05555555555555558,0.0,0.0,0.0,0.45625,1
328,Jerry Glanville,1990,49,1,6,1,0,5,6,4,0,,,,0.27777777777777785,0.30246913580246915,0.5061728395061728,0.6203703703703705,0.4814814814814815,0.4907407407407408,0.25,0.7222222222222222,0.14814814814814814,0.03703703703703709,0.0,0.0,0.0,0.46875,1
329,Jerry Smith,1971,41,0,0,0,0,10,0,0,0,,,,,,,,,,0.39285714285714285,0.26666666666666666,0.4222222222222222,0.4666666666666667,0.125,0.0,0.0,0.4,0
330,Jerry Williams,1969,46,0,0,0,3,6,0,0,0,,,,,,,,,,0.3035714285714286,0.2,0.2,0.1333333333333333,0.33333333333333337,0.0,0.0,0.2857142857142857,1
331,Jim Bates,2004,58,0,8,5,0,8,6,0,0,,,,0.6927319792911192,0.662325766626842,0.6578653922739944,,,,0.59375,0.6290322580645161,0.7580645161290323,0.6129032258064515,0.5,0.0,0.0,0.42857142857142855,0
332,Jim Caldwell,2009,54,0,14,0,8,8,0,0,0,,,,,,,,,,0.78125,0.935483870967742,0.8548387096774194,0.7903225806451613,0.8333333333333334,1.0,0.0,0.75,1
333,Jim Caldwell,2014,59,1,14,0,8,9,1,3,1,0.09677419354838712,0.22580645161290325,0.32258064516129037,,,,0.45161290322580644,0.4946236559139785,0.40860215053763443,0.34375,0.09677419354838712,0.45161290322580644,0.9193548387096775,0.16666666666666669,0.0,0.0,0.5625,1
334,Jim Crowley,1947,45,0,0,0,13,0,0,0,0,,,,,,,,,,0.4642857142857143,0.8571428571428572,0.4285714285714286,0.4285714285714286,0.0,,,0.0,0
335,Jim Dooley,1968,38,0,0,0,0,3,2,0,0,,,,0.7880952380952381,0.6857142857142857,0.719047619047619,,,,0.4821428571428571,0.7547619047619047,0.4404761904761905,0.4142857142857143,0.5,0.0,0.0,0.2857142857142857,1
336,Jim Fassel,1997,48,0,3,5,5,1,4,0,0,0.6187739463601533,0.6060025542784163,0.5708812260536398,,,,,,,0.34375,0.6379310344827587,0.2931034482758621,0.08620689655172414,0.125,0.0,0.0,0.578125,2
337,Jim Hanifan,1980,47,0,1,0,0,7,0,0,0,,,,,,,,,,0.65625,0.3703703703703704,0.6851851851851852,0.8703703703703705,1.0,1.0,1.5,0.375,2
338,Jim Harbaugh,2011,48,0,0,0,7,2,0,0,0,,,,,,,,,,0.4375,0.7096774193548387,0.5,0.3064516129032258,0.5,0.0,0.0,0.765625,1
339,Jim Haslett,2000,45,0,1,2,0,3,4,0,0,,,,0.6752873563218391,0.6066091954022989,0.45373563218390806,,,,0.28125,0.4413793103448276,0.22298850574712642,0.11666666666666664,0.25,0.0,0.0,0.53125,2
340,Jim Kendrick,1923,30,0,0,0,0,0,0,0,0,,,,,,,,,,0.125,1.0,0.125,1.0,0.22205882352941175,,,0.0,0
341,Jim Kendrick,1926,33,1,0,0,0,0,0,1,1,,,,,,,1.0,0.052631578947368474,1.0,0.3838383838383838,1.0,0.3668730650154799,1.0,0.39628482972136225,,,0.5,0
342,Jim Laird,1926,29,0,0,0,3,0,0,0,0,,,,,,,,,,0.5416666666666666,1.0,0.5263157894736843,1.0,0.5263157894736843,,,0.4230769230769231,0
343,Jim Lee Howell,1954,40,0,0,0,7,0,0,0,0,,,,,,,,,,0.4166666666666667,0.5454545454545454,0.40909090909090906,0.22727272727272724,0.5,0.0,0.0,0.5625,2
344,Jim Leonard,1945,35,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.2,0
345,Jim Mora,2004,43,0,0,0,0,14,5,0,0,,,,0.3920430107526881,0.3346236559139785,0.45763440860215054,,,,0.453125,0.7258064516129032,0.5161290322580645,0.27419354838709675,0.33333333333333337,0.5,0.5,0.59375,1
346,Jim Mora,2009,48,1,0,0,0,16,5,3,1,,,,0.3920430107526881,0.3346236559139785,0.45763440860215054,0.4623655913978495,0.4838709677419355,0.5806451612903226,0.4375,0.5483870967741935,0.4838709677419355,0.38709677419354843,0.6666666666666667,0.5,0.5,0.3125,0
347,Jim Ringo,1976,45,0,0,0,0,7,0,0,0,,,,,,,,,,0.6071428571428572,0.74,0.5800000000000001,0.6599999999999999,0.625,0.5,0.0,0.10714285714285714,0
348,Jim Schwartz,2009,43,0,3,0,0,1,8,0,0,,,,0.4766129032258064,0.4282258064516129,0.5814516129032259,,,,0.21875,0.3064516129032258,0.12903225806451613,0.04838709677419356,0.16666666666666669,0.0,0.0,0.25,2
349,Jim Thorpe,1920,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.4951923076923077,0
350,Jim Thorpe,1921,34,1,0,0,0,0,0,1,0,,,,,,,1.0,0.7692307692307692,1.0,0.375,1.0,0.3076923076923077,1.0,0.3076923076923077,,,0.35416666666666663,0
351,Jim Thorpe,1922,35,2,0,0,0,0,0,2,0,,,,,,,1.0,0.7346153846153846,1.0,,,,,,,,0.2121212121212121,0
352,Jim Tomsula,2010,42,0,7,0,0,9,0,0,0,,,,,,,,,,0.46875,0.45161290322580644,0.45161290322580644,0.27419354838709675,0.6666666666666667,0.0,0.0,1.0,0
353,Jim Tomsula,2015,47,1,7,0,0,14,0,1,1,,,,,,,0.3548387096774194,0.3870967741935484,0.5483870967741935,0.625,0.8709677419354839,0.6290322580645162,0.564516129032258,0.5,0.5,1.0,0.3125,0
354,Jim Trimble,1952,34,0,0,0,3,1,0,0,0,,,,,,,,,,0.41666666666666663,0.42045454545454547,0.6022727272727273,0.6401515151515151,0.39999999999999997,0.0,0.0,0.6041666666666667,1
355,Jim Zorn,2008,55,0,6,3,0,10,0,0,0,,,,,,,,,,0.4375,0.3225806451612903,0.45161290322580644,0.5161290322580645,0.16666666666666669,0.5,0.0,0.375,0
356,Jimmy Conzelman,1921,23,0,0,0,0,0,0,0,0,,,,,,,,,,0.7,1.0,0.9230769230769231,1.0,0.7692307692307692,,,0.7214285714285715,0
357,Jimmy Conzelman,1922,24,1,0,0,0,0,0,1,0,,,,,,,1.0,0.75,1.0,,,,,,,,0.6755952380952381,0
358,Jimmy Conzelman,1925,27,2,0,0,0,0,0,4,0,,,,,,,1.0,0.5775928792569659,1.0,,,,,,,,0.5833333333333334,0
359,Jimmy Conzelman,1927,29,3,0,0,0,0,0,6,0,,,,,,,1.0,0.6611688535063148,1.0,0.4823717948717948,1.0,0.5250626566416041,1.0,0.5250626566416041,,,0.7126623376623377,1
360,Jimmy Conzelman,1940,42,4,0,0,8,0,0,10,1,,,,,,,1.0,0.6246811100835867,1.0,0.13636363636363635,0.16666666666666669,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2954545454545454,3
361,Jimmy Johnson,1989,46,0,3,6,10,0,0,0,0,,,,,,,,,,0.32708333333333334,0.29629629629629634,0.24074074074074076,0.5925925925925926,0.375,0.0,0.0,0.25,2
362,Jimmy Johnson,1996,53,1,3,6,10,0,0,5,0,,,,,,,0.5777777777777778,0.5703703703703704,0.49629629629629635,0.59375,0.48467432950191575,0.7854406130268199,0.8065134099616857,0.75,1.0,0.5,0.53125,1
363,Jimmy Phelan,1948,55,0,0,0,28,0,0,0,0,,,,,,,,,,0.5357142857142857,0.5,0.6428571428571428,0.5,0.33333333333333337,,,0.41666666666666663,0
364,Jimmy Phelan,1951,58,1,0,0,28,0,0,2,0,,,,,,,0.07142857142857145,0.30952380952380953,0.30952380952380953,0.3541666666666667,0.375,0.3055555555555556,0.08333333333333331,0.33333333333333337,,,0.125,0
365,Jimmy Phelan,1952,59,2,0,0,28,0,0,3,0,,,,,,,0.04761904761904764,0.20634920634920637,0.3578643578643579,,,,,,,,0.08333333333333333,0
366,Jock Sutherland,1940,51,0,0,0,20,0,0,0,0,,,,,,,,,,0.4545454545454546,0.6666666666666666,0.22222222222222227,0.2777777777777778,0.5,,,0.6818181818181819,0
367,Jock Sutherland,1946,57,1,0,0,20,0,0,2,0,,,,,,,0.6111111111111112,0.6666666666666667,0.6666666666666667,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0
368,Joe Bach,1935,34,0,9,0,1,0,0,0,0,,,,,,,,,,0.26515151515151514,0.2,0.04999999999999999,0.15555555555555556,0.0,0.0,0.0,0.41666666666666663,0
369,Joe Bach,1952,51,1,9,0,8,7,0,2,1,,,,,,,0.0,0.125,0.125,0.4375,0.36363636363636365,0.39015151515151514,0.38636363636363635,0.5,0.0,0.0,0.45833333333333337,0
370,Joe Brandy,1924,27,0,0,0,4,0,0,0,0,,,,,,,,,,0.29166666666666663,1.0,0.3606811145510836,1.0,0.33126934984520123,,,0.0,0
371,Joe Bugel,1990,50,0,0,0,0,6,9,0,0,0.7983539094650207,0.7325102880658436,0.5925925925925927,,,,,,,0.375,0.16666666666666669,0.22222222222222227,0.4444444444444445,0.25,0.0,0.0,0.28125,1
372,Joe Bugel,1997,57,1,0,0,0,6,11,4,1,0.7817252989666783,0.7027748751886682,0.5569487983281086,,,,0.3055555555555556,0.28703703703703703,0.26851851851851855,0.46875,0.396551724137931,0.6724137931034483,0.7413793103448276,0.125,0.0,0.0,0.25,0
373,Joe Collier,1966,34,0,0,0,0,4,0,0,0,,,,,,,,,,0.8035714285714286,0.5714285714285714,0.9285714285714286,0.5714285714285714,1.0,1.0,1.0,0.48214285714285715,1
374,Joe Gibbs,1981,41,0,9,0,0,5,3,0,0,0.6172839506172839,0.654320987654321,0.4444444444444444,,,,,,,0.5,0.9444444444444444,0.5740740740740741,0.5,0.5,0.0,0.0,0.6944444444444444,3
375,Joe Kuharich,1952,35,0,1,0,4,1,0,0,0,,,,,,,,,,0.33333333333333337,0.5227272727272727,0.30303030303030304,0.3977272727272727,0.09999999999999998,0.0,0.0,0.3333333333333333,0
376,Joe Kuharich,1954,37,1,1,0,4,1,0,1,0,,,,,,,0.36363636363636365,0.18181818181818177,0.4545454545454546,0.4375,0.3181818181818182,0.40909090909090906,0.4545454545454546,0.39999999999999997,0.0,0.0,0.4583333333333333,2
377,Joe Kuharich,1964,47,2,1,0,8,1,0,6,1,,,,,,,0.303030303030303,0.3636363636363636,0.39393939393939403,0.23214285714285715,0.1538461538461538,0.1923076923076923,0.2692307692307692,0.0,0.0,0.0,0.39285714285714285,2
378,Joe Philbin,2012,51,0,9,8,0,3,5,0,0,0.8516129032258064,0.8838709677419356,0.8516129032258064,,,,,,,0.40625,0.16129032258064518,0.45161290322580644,0.5,0.33333333333333337,0.0,0.0,0.46875,1
379,Joe Schmidt,1967,35,0,0,0,0,1,0,0,0,,,,,,,,,,0.3928571428571429,0.4175824175824176,0.2252747252747253,0.33516483516483514,0.16666666666666663,0.0,0.0,0.39285714285714285,2
380,Joe Stydahar,1950,38,0,0,0,0,3,0,0,0,,,,,,,,,,0.6458333333333333,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.75,0.5,0.0,0.7083333333333333,1
381,Joe Stydahar,1953,41,1,0,0,0,3,0,3,0,,,,,,,0.9090909090909092,0.9116161616161617,0.5580808080808081,0.29166666666666663,0.5,0.22727272727272724,0.45454545454545453,0.09999999999999998,0.0,0.0,0.14583333333333331,0
382,Joe Thomas,1974,53,0,4,0,0,3,0,0,0,,,,,,,,,,0.3214285714285714,0.5599999999999999,0.27999999999999997,0.24,0.25,0.0,0.0,0.18181818181818182,0
383,Joe Vitt,2005,51,0,0,0,0,26,0,0,0,,,,,,,,,,0.625,0.4032258064516129,0.5806451612903226,0.7096774193548387,0.8333333333333334,1.0,0.5,0.36363636363636365,0
384,Joe Vitt,2012,58,1,0,0,0,32,0,1,1,,,,,,,0.32258064516129037,0.3548387096774194,0.12903225806451613,0.75,0.3548387096774193,0.9032258064516129,0.935483870967742,0.8333333333333334,1.0,0.5,0.5,0
385,Joe Walton,1983,48,0,0,0,0,6,8,0,0,0.5324074074074074,0.4968518518518519,0.6596296296296296,,,,,,,0.6614583333333333,0.8333333333333334,0.8333333333333334,0.8148148148148149,0.75,1.0,1.0,0.4375,2
386,Joey Sternaman,1923,23,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5714285714285714,0
387,John Armstrong,1924,27,0,0,0,0,0,0,0,0,,,,,,,,,,0.5401785714285714,1.0,0.8157894736842105,1.0,0.5928792569659442,,,0.6666666666666666,0
388,John Fassel,2016,42,0,4,0,0,1,0,0,0,,,,,,,,,,0.40625,0.49999999999999994,0.3870967741935484,0.12903225806451613,0.16666666666666669,0.0,0.0,0.0,0
389,John Fox,2002,47,0,6,3,0,5,7,0,0,,,,0.5926108374384237,0.6314358693669038,0.5031746031746032,,,,0.25,0.6000000000000001,0.21666666666666667,0.08333333333333331,0.25,0.0,0.0,0.5625,3
390,John Fox,2011,56,1,6,3,0,5,7,9,0,,,,0.5926108374384237,0.6314358693669038,0.5031746031746032,0.45161290322580644,0.48387096774193544,0.5627240143369175,0.375,0.48387096774193544,0.2741935483870968,0.41935483870967744,0.33333333333333337,0.0,0.0,0.65625,1
391,John Fox,2015,60,2,6,3,0,5,7,13,0,,,,0.5926108374384237,0.6314358693669038,0.5031746031746032,0.5533498759305211,0.5732009925558312,0.5384615384615384,0.40625,0.5,0.25806451612903225,0.27419354838709675,0.33333333333333337,0.0,0.0,0.28125,-1
392,John Harbaugh,2008,46,0,5,9,0,1,0,0,0,,,,,,,,,,0.5625,0.5,0.5645161290322581,0.6774193548387097,0.5,0.5,0.0,0.625,3
393,John Mackovic,1983,40,0,3,7,3,2,0,0,0,,,,,,,,,,0.44791666666666663,0.7777777777777778,0.5555555555555556,0.37037037037037035,0.375,0.0,0.0,0.4375,1
394,John Madden,1969,33,0,0,3,2,2,0,0,0,,,,,,,,,,0.8928571428571428,0.6458333333333334,1.0,0.9444444444444444,1.0,1.0,1.0,0.7678571428571429,3
395,John Mazur,1971,41,0,0,0,0,7,2,0,0,0.2,0.26666666666666666,0.5800000000000001,,,,,,,0.21428571428571427,0.3533333333333334,0.16666666666666669,0.05555555555555558,0.25,0.0,0.0,0.32539682539682535,0
396,John McKay,1976,53,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,0.07142857142857142,3
397,John McVay,1976,45,0,0,0,8,0,0,0,0,,,,,,,,,,0.25,0.15999999999999998,0.18,0.14,0.125,0.0,0.0,0.39285714285714285,1
398,John Michelosen,1948,32,0,2,0,0,4,0,0,0,,,,,,,,,,0.5833333333333333,0.5555555555555556,0.5,0.2777777777777778,0.75,0.5,0.0,0.4375,1
399,John North,1973,52,0,0,0,0,8,0,0,0,,,,,,,,,,0.26785714285714285,0.6,0.18,0.16000000000000003,0.0,0.0,0.0,0.35714285714285715,1
400,John Ralston,1972,45,0,0,0,13,0,0,0,0,,,,,,,,,,0.35714285714285715,0.38,0.36,0.6399999999999999,0.0,0.0,0.0,0.4642857142857143,2
401,John Rauch,1966,39,0,0,0,0,3,0,0,0,,,,,,,,,,0.5178571428571428,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.5,0.0,0.0,0.7678571428571428,1
402,John Rauch,1969,42,1,0,0,0,3,0,3,0,,,,,,,0.9212962962962963,0.8333333333333334,0.5972222222222222,0.19642857142857142,0.3472222222222222,0.24305555555555558,0.25,0.25,0.0,0.0,0.26785714285714285,0
403,John Robinson,1983,48,0,0,3,7,1,0,0,0,,,,,,,,,,0.2986111111111111,0.14814814814814814,0.22222222222222227,0.24074074074074076,0.16666666666666669,0.0,0.0,0.59375,3
404,John Sandusky,1972,47,0,0,0,0,13,0,0,0,,,,,,,,,,0.7678571428571428,0.64,0.8999999999999999,0.8,0.875,1.0,2.0,0.4444444444444444,0
405,John Whelchel,1949,51,0,0,0,2,0,0,0,0,,,,,,,,,,0.45833333333333337,0.2777777777777778,0.4444444444444445,0.7222222222222222,0.5,0.0,0.0,0.5,0
406,Johnny Blood,1937,34,0,0,0,0,0,0,0,0,,,,,,,,,,0.41666666666666663,0.125,0.125,0.0,0.625,0.0,0.0,0.2727272727272727,1
407,Johnny Bryan,1925,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.546474358974359,1.0,0.5743034055727554,1.0,0.6238390092879257,,,0.1111111111111111,0
408,Johnny Murphy,1924,33,0,0,0,0,0,0,0,0,,,,,,,,,,0.05,1.0,0.11764705882352944,1.0,0.11455108359133132,,,0.0,0
409,Jon Gruden,1998,35,0,3,0,0,2,3,0,0,0.6436781609195402,0.47126436781609193,0.3333333333333333,,,,,,,0.34375,0.3620689655172414,0.4310344827586207,0.39655172413793105,0.25,0.0,0.0,0.5,1
410,Jon Gruden,2002,39,1,3,0,0,2,3,4,0,0.6436781609195402,0.47126436781609193,0.3333333333333333,,,,0.7218390804597701,0.6942528735632183,0.5767241379310345,0.59375,0.95,0.8,0.4666666666666667,0.625,1.0,0.0,0.59375,2
411,Jon Gruden,2018,55,2,3,0,0,2,3,11,0,0.6436781609195402,0.47126436781609193,0.3333333333333333,,,,0.6818417770586848,0.6102268513836923,0.6056122964910506,0.5625,0.5483870967741935,0.4516129032258065,0.3548387096774193,0.5,0.5,0.0,0.34375,-1
412,Josh McDaniels,2009,33,0,0,0,0,2,3,0,0,0.8494623655913979,0.8602150537634409,0.7634408602150536,,,,,,,0.46875,0.3225806451612903,0.25806451612903225,0.564516129032258,0.6666666666666667,0.0,0.0,0.375,0
413,June Jones,1994,41,0,1,0,0,4,3,0,0,0.6790123456790124,0.691358024691358,0.3580246913580248,,,,,,,0.375,0.09259259259259262,0.20370370370370372,0.24074074074074076,0.33333333333333337,0.0,0.0,0.5,1
414,June Jones,1998,45,1,1,0,0,4,3,3,0,0.6790123456790124,0.691358024691358,0.3580246913580248,,,,0.2005108556832695,0.24563644103873986,0.4338016177096636,0.375,0.4482758620689655,0.13793103448275862,0.06896551724137934,0.25,0.0,0.0,0.3,0
415,Kay Stephenson,1983,39,0,0,0,0,6,0,0,0,,,,,,,,,,0.5347222222222222,0.3148148148148148,0.5370370370370371,0.9259259259259259,0.375,0.5,0.5,0.3125,1
